Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Customs Duties,3009000000.0,Receipt,Real,1.5,31,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.8175744761936437,127172400550.57628,124163400550.57628
Spacer 3,50622666666.0,Receipt,Spacer,1.5,31,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.8175744761936437,136407267033.5959,127172400550.57628
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.5,31,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.8175744761936437,140605267033.5959,136407267033.5959
Spacer 5,50622666666.0,Receipt,Spacer,1.5,31,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.8175744761936437,149840133516.61554,140605267033.5959
Excise Taxes,4358000000.0,Receipt,Real,1.5,31,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.8175744761936437,154198133516.61554,149840133516.61554
Spacer 7,50622666666.0,Receipt,Spacer,1.5,31,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.8175744761936437,163432999999.63516,154198133516.61554
Miscellaneous Receipts,12045000000.0,Receipt,Real,1.5,31,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.8175744761936437,175477999999.63516,163432999999.63516
Spacer 9,50622666666.0,Receipt,Spacer,1.5,31,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.8175744761936437,184712866482.6548,175477999999.63516
Corporation Income Taxes,59721000000.0,Receipt,Real,1.5,31,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.8175744761936437,244433866482.6548,184712866482.6548
Spacer 11,50622666666.0,Receipt,Spacer,1.5,31,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.8175744761936437,253668732965.67438,244433866482.6548
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,1.5,31,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.8175744761936437,376623732965.6744,253668732965.67438
Spacer 13,50622666666.0,Receipt,Spacer,1.5,31,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.8175744761936437,385858599448.69403,376623732965.6744
Individual Income Taxes,249320000000.0,Receipt,Real,1.5,31,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.8175744761936437,635178599448.6941,385858599448.69403
Dummy_Source,151868000000.0,Dummy,Spacer,1.75,67,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.8519528019683106,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,1.75,67,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.8519528019683106,132393368129.3234,129384368129.3234
Spacer 3,50622666666.0,Receipt,Spacer,1.75,67,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.8519528019683106,139887912086.11688,132393368129.3234
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.75,67,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.8519528019683106,144085912086.11688,139887912086.11688
Spacer 5,50622666666.0,Receipt,Spacer,1.75,67,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.8519528019683106,151580456042.9104,144085912086.11688
Excise Taxes,4358000000.0,Receipt,Real,1.75,67,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.8519528019683106,155938456042.9104,151580456042.9104
Spacer 7,50622666666.0,Receipt,Spacer,1.75,67,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.8519528019683106,163432999999.70392,155938456042.9104
Miscellaneous Receipts,12045000000.0,Receipt,Real,1.75,67,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.8519528019683106,175477999999.70392,163432999999.70392
Spacer 9,50622666666.0,Receipt,Spacer,1.75,67,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.8519528019683106,182972543956.4974,175477999999.70392
Corporation Income Taxes,59721000000.0,Receipt,Real,1.75,67,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.8519528019683106,242693543956.4974,182972543956.4974
Spacer 11,50622666666.0,Receipt,Spacer,1.75,67,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.8519528019683106,250188087913.2909,242693543956.4974
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,1.75,67,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.8519528019683106,373143087913.2909,250188087913.2909
Spacer 13,50622666666.0,Receipt,Spacer,1.75,67,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.8519528019683106,380637631870.0844,373143087913.2909
Individual Income Taxes,249320000000.0,Receipt,Real,1.75,67,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.8519528019683106,629957631870.0845,380637631870.0844
Dummy_Source,151868000000.0,Dummy,Spacer,1.75,32,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.8519528019683106,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,1.75,32,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.8519528019683106,132393368129.3234,129384368129.3234
Spacer 3,50622666666.0,Receipt,Spacer,1.75,32,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.8519528019683106,139887912086.11688,132393368129.3234
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.75,32,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.8519528019683106,144085912086.11688,139887912086.11688
Spacer 5,50622666666.0,Receipt,Spacer,1.75,32,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.8519528019683106,151580456042.9104,144085912086.11688
Excise Taxes,4358000000.0,Receipt,Real,1.75,32,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.8519528019683106,155938456042.9104,151580456042.9104
Spacer 7,50622666666.0,Receipt,Spacer,1.75,32,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.8519528019683106,163432999999.70392,155938456042.9104
Miscellaneous Receipts,12045000000.0,Receipt,Real,1.75,32,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.8519528019683106,175477999999.70392,163432999999.70392
Spacer 9,50622666666.0,Receipt,Spacer,1.75,32,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.8519528019683106,182972543956.4974,175477999999.70392
Corporation Income Taxes,59721000000.0,Receipt,Real,1.75,32,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.8519528019683106,242693543956.4974,182972543956.4974
Spacer 11,50622666666.0,Receipt,Spacer,1.75,32,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.8519528019683106,250188087913.2909,242693543956.4974
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,1.75,32,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.8519528019683106,373143087913.2909,250188087913.2909
Spacer 13,50622666666.0,Receipt,Spacer,1.75,32,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.8519528019683106,380637631870.0844,373143087913.2909
Individual Income Taxes,249320000000.0,Receipt,Real,1.75,32,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.8519528019683106,629957631870.0845,380637631870.0844
Dummy_Source,151868000000.0,Dummy,Spacer,2.0,66,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.8807970779778823,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,2.0,66,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.8807970779778823,136773890638.34503,133764890638.34503
Spacer 3,50622666666.0,Receipt,Spacer,2.0,66,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.8807970779778823,142808260425.4839,136773890638.34503
Estate and Gift Taxes,4198000000.0,Receipt,Real,2.0,66,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.8807970779778823,147006260425.4839,142808260425.4839
Spacer 5,50622666666.0,Receipt,Spacer,2.0,66,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.8807970779778823,153040630212.62274,147006260425.4839
Excise Taxes,4358000000.0,Receipt,Real,2.0,66,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.8807970779778823,157398630212.62274,153040630212.62274
Spacer 7,50622666666.0,Receipt,Spacer,2.0,66,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.8807970779778823,163432999999.7616,157398630212.62274
Miscellaneous Receipts,12045000000.0,Receipt,Real,2.0,66,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.8807970779778823,175477999999.7616,163432999999.7616
Spacer 9,50622666666.0,Receipt,Spacer,2.0,66,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.8807970779778823,181512369786.90045,175477999999.7616
Corporation Income Taxes,59721000000.0,Receipt,Real,2.0,66,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.8807970779778823,241233369786.90045,181512369786.90045
Spacer 11,50622666666.0,Receipt,Spacer,2.0,66,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.8807970779778823,247267739574.0393,241233369786.90045
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,2.0,66,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.8807970779778823,370222739574.0393,247267739574.0393
Spacer 13,50622666666.0,Receipt,Spacer,2.0,66,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.8807970779778823,376257109361.17816,370222739574.0393
Individual Income Taxes,249320000000.0,Receipt,Real,2.0,66,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.8807970779778823,625577109361.1782,376257109361.17816
Dummy_Source,151868000000.0,Dummy,Spacer,2.0,33,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.8807970779778823,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,2.0,33,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.8807970779778823,136773890638.34503,133764890638.34503
Spacer 3,50622666666.0,Receipt,Spacer,2.0,33,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.8807970779778823,142808260425.4839,136773890638.34503
Estate and Gift Taxes,4198000000.0,Receipt,Real,2.0,33,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.8807970779778823,147006260425.4839,142808260425.4839
Spacer 5,50622666666.0,Receipt,Spacer,2.0,33,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.8807970779778823,153040630212.62274,147006260425.4839
Excise Taxes,4358000000.0,Receipt,Real,2.0,33,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.8807970779778823,157398630212.62274,153040630212.62274
Spacer 7,50622666666.0,Receipt,Spacer,2.0,33,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.8807970779778823,163432999999.7616,157398630212.62274
Miscellaneous Receipts,12045000000.0,Receipt,Real,2.0,33,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.8807970779778823,175477999999.7616,163432999999.7616
Spacer 9,50622666666.0,Receipt,Spacer,2.0,33,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.8807970779778823,181512369786.90045,175477999999.7616
Corporation Income Taxes,59721000000.0,Receipt,Real,2.0,33,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.8807970779778823,241233369786.90045,181512369786.90045
Spacer 11,50622666666.0,Receipt,Spacer,2.0,33,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.8807970779778823,247267739574.0393,241233369786.90045
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,2.0,33,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.8807970779778823,370222739574.0393,247267739574.0393
Spacer 13,50622666666.0,Receipt,Spacer,2.0,33,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.8807970779778823,376257109361.17816,370222739574.0393
Individual Income Taxes,249320000000.0,Receipt,Real,2.0,33,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.8807970779778823,625577109361.1782,376257109361.17816
Dummy_Source,151868000000.0,Dummy,Spacer,2.25,65,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.9046505351008904,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,2.25,65,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.9046505351008904,140396467464.70203,137387467464.70203
Spacer 3,50622666666.0,Receipt,Spacer,2.25,65,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.9046505351008904,145223311643.0711,140396467464.70203
Estate and Gift Taxes,4198000000.0,Receipt,Real,2.25,65,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.9046505351008904,149421311643.0711,145223311643.0711
Spacer 5,50622666666.0,Receipt,Spacer,2.25,65,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.9046505351008904,154248155821.44022,149421311643.0711
Excise Taxes,4358000000.0,Receipt,Real,2.25,65,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.9046505351008904,158606155821.44022,154248155821.44022
Spacer 7,50622666666.0,Receipt,Spacer,2.25,65,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.9046505351008904,163432999999.8093,158606155821.44022
Miscellaneous Receipts,12045000000.0,Receipt,Real,2.25,65,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.9046505351008904,175477999999.8093,163432999999.8093
Spacer 9,50622666666.0,Receipt,Spacer,2.25,65,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.9046505351008904,180304844178.1784,175477999999.8093
Corporation Income Taxes,59721000000.0,Receipt,Real,2.25,65,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.9046505351008904,240025844178.1784,180304844178.1784
Spacer 11,50622666666.0,Receipt,Spacer,2.25,65,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.9046505351008904,244852688356.5475,240025844178.1784
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,2.25,65,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.9046505351008904,367807688356.5475,244852688356.5475
Spacer 13,50622666666.0,Receipt,Spacer,2.25,65,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.9046505351008904,372634532534.91656,367807688356.5475
Individual Income Taxes,249320000000.0,Receipt,Real,2.25,65,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.9046505351008904,621954532534.9166,372634532534.91656
Dummy_Source,151868000000.0,Dummy,Spacer,2.25,34,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.9046505351008904,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,2.25,34,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.9046505351008904,140396467464.70203,137387467464.70203
Spacer 3,50622666666.0,Receipt,Spacer,2.25,34,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.9046505351008904,145223311643.0711,140396467464.70203
Estate and Gift Taxes,4198000000.0,Receipt,Real,2.25,34,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.9046505351008904,149421311643.0711,145223311643.0711
Spacer 5,50622666666.0,Receipt,Spacer,2.25,34,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.9046505351008904,154248155821.44022,149421311643.0711
Excise Taxes,4358000000.0,Receipt,Real,2.25,34,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.9046505351008904,158606155821.44022,154248155821.44022
Spacer 7,50622666666.0,Receipt,Spacer,2.25,34,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.9046505351008904,163432999999.8093,158606155821.44022
Miscellaneous Receipts,12045000000.0,Receipt,Real,2.25,34,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.9046505351008904,175477999999.8093,163432999999.8093
Spacer 9,50622666666.0,Receipt,Spacer,2.25,34,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.9046505351008904,180304844178.1784,175477999999.8093
Corporation Income Taxes,59721000000.0,Receipt,Real,2.25,34,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.9046505351008904,240025844178.1784,180304844178.1784
Spacer 11,50622666666.0,Receipt,Spacer,2.25,34,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.9046505351008904,244852688356.5475,240025844178.1784
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,2.25,34,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.9046505351008904,367807688356.5475,244852688356.5475
