Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Spacer 9,37967000000.0,Receipt,Spacer,-5.0,5,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.006692850924284857,175223892528.95767,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-5.0,5,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.006692850924284857,234944892528.95767,175223892528.95767
Spacer 11,37967000000.0,Receipt,Spacer,-5.0,5,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.006692850924284857,272657785057.91534,234944892528.95767
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-5.0,5,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.006692850924284857,395612785057.91534,272657785057.91534
Spacer 13,37967000000.0,Receipt,Spacer,-5.0,5,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.006692850924284857,433325677586.87305,395612785057.91534
Individual Income Taxes,249320000000.0,Receipt,Real,-5.0,5,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.006692850924284857,682645677586.873,433325677586.87305
Dummy_Source,113901000000.0,Dummy,Spacer,-4.75,93,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.008577485413711988,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.75,93,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.008577485413711988,3985984166.107209,976984166.1072091
Spacer 3,37967000000.0,Receipt,Spacer,-4.75,93,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.008577485413711988,41627322777.40481,3985984166.107209
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.75,93,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.008577485413711988,45825322777.40481,41627322777.40481
Spacer 5,37967000000.0,Receipt,Spacer,-4.75,93,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.008577485413711988,83466661388.70241,45825322777.40481
Excise Taxes,4358000000.0,Receipt,Real,-4.75,93,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.008577485413711988,87824661388.70241,83466661388.70241
Spacer 7,37967000000.0,Receipt,Spacer,-4.75,93,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.008577485413711988,125466000000.0,87824661388.70241
Miscellaneous Receipts,12045000000.0,Receipt,Real,-4.75,93,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.008577485413711988,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,-4.75,93,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.008577485413711988,175152338611.2976,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-4.75,93,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.008577485413711988,234873338611.2976,175152338611.2976
Spacer 11,37967000000.0,Receipt,Spacer,-4.75,93,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.008577485413711988,272514677222.59518,234873338611.2976
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-4.75,93,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.008577485413711988,395469677222.5952,272514677222.59518
Spacer 13,37967000000.0,Receipt,Spacer,-4.75,93,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.008577485413711988,433111015833.89276,395469677222.5952
Individual Income Taxes,249320000000.0,Receipt,Real,-4.75,93,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.008577485413711988,682431015833.8928,433111015833.89276
Dummy_Source,113901000000.0,Dummy,Spacer,-4.75,6,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.008577485413711988,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.75,6,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.008577485413711988,3985984166.107209,976984166.1072091
Spacer 3,37967000000.0,Receipt,Spacer,-4.75,6,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.008577485413711988,41627322777.40481,3985984166.107209
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.75,6,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.008577485413711988,45825322777.40481,41627322777.40481
Spacer 5,37967000000.0,Receipt,Spacer,-4.75,6,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.008577485413711988,83466661388.70241,45825322777.40481
Excise Taxes,4358000000.0,Receipt,Real,-4.75,6,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.008577485413711988,87824661388.70241,83466661388.70241
Spacer 7,37967000000.0,Receipt,Spacer,-4.75,6,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.008577485413711988,125466000000.0,87824661388.70241
Miscellaneous Receipts,12045000000.0,Receipt,Real,-4.75,6,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.008577485413711988,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,-4.75,6,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.008577485413711988,175152338611.2976,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-4.75,6,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.008577485413711988,234873338611.2976,175152338611.2976
Spacer 11,37967000000.0,Receipt,Spacer,-4.75,6,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.008577485413711988,272514677222.59518,234873338611.2976
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-4.75,6,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.008577485413711988,395469677222.5952,272514677222.59518
Spacer 13,37967000000.0,Receipt,Spacer,-4.75,6,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.008577485413711988,433111015833.89276,395469677222.5952
Individual Income Taxes,249320000000.0,Receipt,Real,-4.75,6,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.008577485413711988,682431015833.8928,433111015833.89276
Dummy_Source,113901000000.0,Dummy,Spacer,-4.5,92,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.010986942630593181,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.5,92,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.010986942630593181,4260423752.567194,1251423752.567194
Spacer 3,37967000000.0,Receipt,Spacer,-4.5,92,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.010986942630593181,41810282501.711464,4260423752.567194
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.5,92,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.010986942630593181,46008282501.711464,41810282501.711464
Spacer 5,37967000000.0,Receipt,Spacer,-4.5,92,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.010986942630593181,83558141250.85573,46008282501.711464
Excise Taxes,4358000000.0,Receipt,Real,-4.5,92,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.010986942630593181,87916141250.85573,83558141250.85573
Spacer 7,37967000000.0,Receipt,Spacer,-4.5,92,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.010986942630593181,125466000000.0,87916141250.85573
Miscellaneous Receipts,12045000000.0,Receipt,Real,-4.5,92,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.010986942630593181,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,-4.5,92,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.010986942630593181,175060858749.14426,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-4.5,92,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.010986942630593181,234781858749.14426,175060858749.14426
Spacer 11,37967000000.0,Receipt,Spacer,-4.5,92,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.010986942630593181,272331717498.28854,234781858749.14426
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-4.5,92,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.010986942630593181,395286717498.2885,272331717498.28854
Spacer 13,37967000000.0,Receipt,Spacer,-4.5,92,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.010986942630593181,432836576247.4328,395286717498.2885
Individual Income Taxes,249320000000.0,Receipt,Real,-4.5,92,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.010986942630593181,682156576247.4329,432836576247.4328
Dummy_Source,113901000000.0,Dummy,Spacer,-4.5,7,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.010986942630593181,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.5,7,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.010986942630593181,4260423752.567194,1251423752.567194
Spacer 3,37967000000.0,Receipt,Spacer,-4.5,7,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.010986942630593181,41810282501.711464,4260423752.567194
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.5,7,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.010986942630593181,46008282501.711464,41810282501.711464
Spacer 5,37967000000.0,Receipt,Spacer,-4.5,7,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.010986942630593181,83558141250.85573,46008282501.711464
Excise Taxes,4358000000.0,Receipt,Real,-4.5,7,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.010986942630593181,87916141250.85573,83558141250.85573
Spacer 7,37967000000.0,Receipt,Spacer,-4.5,7,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.010986942630593181,125466000000.0,87916141250.85573
Miscellaneous Receipts,12045000000.0,Receipt,Real,-4.5,7,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.010986942630593181,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,-4.5,7,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.010986942630593181,175060858749.14426,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-4.5,7,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.010986942630593181,234781858749.14426,175060858749.14426
Spacer 11,37967000000.0,Receipt,Spacer,-4.5,7,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.010986942630593181,272331717498.28854,234781858749.14426
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-4.5,7,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.010986942630593181,395286717498.2885,272331717498.28854
Spacer 13,37967000000.0,Receipt,Spacer,-4.5,7,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.010986942630593181,432836576247.4328,395286717498.2885
Individual Income Taxes,249320000000.0,Receipt,Real,-4.5,7,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.010986942630593181,682156576247.4329,432836576247.4328
Dummy_Source,113901000000.0,Dummy,Spacer,-4.25,91,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.014063627043245477,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.25,91,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.014063627043245477,4610861183.852703,1601861183.852703
Spacer 3,37967000000.0,Receipt,Spacer,-4.25,91,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.014063627043245477,42043907455.9018,4610861183.852703
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.25,91,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.014063627043245477,46241907455.9018,42043907455.9018
Spacer 5,37967000000.0,Receipt,Spacer,-4.25,91,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.014063627043245477,83674953727.9509,46241907455.9018
Excise Taxes,4358000000.0,Receipt,Real,-4.25,91,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.014063627043245477,88032953727.9509,83674953727.9509
Spacer 7,37967000000.0,Receipt,Spacer,-4.25,91,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.014063627043245477,125466000000.0,88032953727.9509
Miscellaneous Receipts,12045000000.0,Receipt,Real,-4.25,91,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.014063627043245477,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,-4.25,91,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.014063627043245477,174944046272.0491,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-4.25,91,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.014063627043245477,234665046272.0491,174944046272.0491
Spacer 11,37967000000.0,Receipt,Spacer,-4.25,91,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.014063627043245477,272098092544.0982,234665046272.0491
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-4.25,91,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.014063627043245477,395053092544.0982,272098092544.0982
Spacer 13,37967000000.0,Receipt,Spacer,-4.25,91,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.014063627043245477,432486138816.1473,395053092544.0982
Individual Income Taxes,249320000000.0,Receipt,Real,-4.25,91,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.014063627043245477,681806138816.1473,432486138816.1473
Dummy_Source,113901000000.0,Dummy,Spacer,-4.25,8,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.014063627043245477,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.25,8,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.014063627043245477,4610861183.852703,1601861183.852703
Spacer 3,37967000000.0,Receipt,Spacer,-4.25,8,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.014063627043245477,42043907455.9018,4610861183.852703
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.25,8,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.014063627043245477,46241907455.9018,42043907455.9018
Spacer 5,37967000000.0,Receipt,Spacer,-4.25,8,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.014063627043245477,83674953727.9509,46241907455.9018
Excise Taxes,4358000000.0,Receipt,Real,-4.25,8,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.014063627043245477,88032953727.9509,83674953727.9509
Spacer 7,37967000000.0,Receipt,Spacer,-4.25,8,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.014063627043245477,125466000000.0,88032953727.9509
Miscellaneous Receipts,12045000000.0,Receipt,Real,-4.25,8,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.014063627043245477,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,-4.25,8,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.014063627043245477,174944046272.0491,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-4.25,8,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.014063627043245477,234665046272.0491,174944046272.0491
Spacer 11,37967000000.0,Receipt,Spacer,-4.25,8,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.014063627043245477,272098092544.0982,234665046272.0491
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-4.25,8,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.014063627043245477,395053092544.0982,272098092544.0982
Spacer 13,37967000000.0,Receipt,Spacer,-4.25,8,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.014063627043245477,432486138816.1473,395053092544.0982
Individual Income Taxes,249320000000.0,Receipt,Real,-4.25,8,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.014063627043245477,681806138816.1473,432486138816.1473
Dummy_Source,113901000000.0,Dummy,Spacer,-4.0,90,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.017986209962091562,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.0,90,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.017986209962091562,5057647300.892191,2048647300.892191
Spacer 3,37967000000.0,Receipt,Spacer,-4.0,90,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.017986209962091562,42341764867.26146,5057647300.892191
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.0,90,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.017986209962091562,46539764867.26146,42341764867.26146
Spacer 5,37967000000.0,Receipt,Spacer,-4.0,90,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.017986209962091562,83823882433.63074,46539764867.26146
Excise Taxes,4358000000.0,Receipt,Real,-4.0,90,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.017986209962091562,88181882433.63074,83823882433.63074
Spacer 7,37967000000.0,Receipt,Spacer,-4.0,90,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.017986209962091562,125466000000.0,88181882433.63074
