Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Customs Duties,2947000000.0,Receipt,Real,0.75,28,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.679178699175393,165276080348.7254,162329080348.7254
Spacer 7,45781583333.0,Receipt,Spacer,0.75,28,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.679178699175393,179963787467.42862,165276080348.7254
Excise Taxes,7416000000.0,Receipt,Real,0.75,28,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.679178699175393,187379787467.42862,179963787467.42862
Spacer 9,45781583333.0,Receipt,Spacer,0.75,28,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.679178699175393,202067494586.13184,187379787467.42862
Miscellaneous Receipts,14067000000.0,Receipt,Real,0.75,28,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.679178699175393,216134494586.13184,202067494586.13184
Spacer 11,45781583333.0,Receipt,Spacer,0.75,28,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.679178699175393,230822201704.83505,216134494586.13184
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,0.75,28,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.679178699175393,320296201704.835,230822201704.83505
Spacer 13,45781583333.0,Receipt,Spacer,0.75,28,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.679178699175393,334983908823.53827,320296201704.835
Individual Income Taxes,109306000000.0,Receipt,Real,0.75,28,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.679178699175393,444289908823.53827,334983908823.53827
Dummy_Source,83500250000.0,Dummy,Spacer,1.0,70,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Deficit,107689000000.0,Deficit,Real,1.0,70,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,1.0,70,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.7310585786300049,141107541354.33667,139770541354.33667
Spacer 3,45781583333.0,Receipt,Spacer,1.0,70,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.7310585786300049,153420105448.48254,141107541354.33667
Estate and Gift Taxes,1765000000.0,Receipt,Real,1.0,70,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.7310585786300049,155185105448.48254,153420105448.48254
Spacer 5,45781583333.0,Receipt,Spacer,1.0,70,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.7310585786300049,167497669542.62848,155185105448.48254
Customs Duties,2947000000.0,Receipt,Real,1.0,70,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.7310585786300049,170444669542.62848,167497669542.62848
Spacer 7,45781583333.0,Receipt,Spacer,1.0,70,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.7310585786300049,182757233636.77435,170444669542.62848
Excise Taxes,7416000000.0,Receipt,Real,1.0,70,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.7310585786300049,190173233636.77435,182757233636.77435
Spacer 9,45781583333.0,Receipt,Spacer,1.0,70,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.7310585786300049,202485797730.92026,190173233636.77435
Miscellaneous Receipts,14067000000.0,Receipt,Real,1.0,70,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.7310585786300049,216552797730.92026,202485797730.92026
Spacer 11,45781583333.0,Receipt,Spacer,1.0,70,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.7310585786300049,228865361825.06616,216552797730.92026
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,1.0,70,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.7310585786300049,318339361825.06616,228865361825.06616
Spacer 13,45781583333.0,Receipt,Spacer,1.0,70,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.7310585786300049,330651925919.21204,318339361825.06616
Individual Income Taxes,109306000000.0,Receipt,Real,1.0,70,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.7310585786300049,439957925919.21204,330651925919.21204
Dummy_Source,83500250000.0,Dummy,Spacer,1.0,29,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Deficit,107689000000.0,Deficit,Real,1.0,29,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,1.0,29,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.7310585786300049,141107541354.33667,139770541354.33667
Spacer 3,45781583333.0,Receipt,Spacer,1.0,29,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.7310585786300049,153420105448.48254,141107541354.33667
Estate and Gift Taxes,1765000000.0,Receipt,Real,1.0,29,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.7310585786300049,155185105448.48254,153420105448.48254
Spacer 5,45781583333.0,Receipt,Spacer,1.0,29,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.7310585786300049,167497669542.62848,155185105448.48254
Customs Duties,2947000000.0,Receipt,Real,1.0,29,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.7310585786300049,170444669542.62848,167497669542.62848
Spacer 7,45781583333.0,Receipt,Spacer,1.0,29,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.7310585786300049,182757233636.77435,170444669542.62848
Excise Taxes,7416000000.0,Receipt,Real,1.0,29,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.7310585786300049,190173233636.77435,182757233636.77435
Spacer 9,45781583333.0,Receipt,Spacer,1.0,29,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.7310585786300049,202485797730.92026,190173233636.77435
Miscellaneous Receipts,14067000000.0,Receipt,Real,1.0,29,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.7310585786300049,216552797730.92026,202485797730.92026
Spacer 11,45781583333.0,Receipt,Spacer,1.0,29,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.7310585786300049,228865361825.06616,216552797730.92026
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,1.0,29,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.7310585786300049,318339361825.06616,228865361825.06616
Spacer 13,45781583333.0,Receipt,Spacer,1.0,29,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.7310585786300049,330651925919.21204,318339361825.06616
Individual Income Taxes,109306000000.0,Receipt,Real,1.0,29,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.7310585786300049,439957925919.21204,330651925919.21204
Dummy_Source,83500250000.0,Dummy,Spacer,1.25,69,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Deficit,107689000000.0,Deficit,Real,1.25,69,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,1.25,69,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.7772998611746911,149948377483.0933,148611377483.0933
Spacer 3,45781583333.0,Receipt,Spacer,1.25,69,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.7772998611746911,160143942446.99487,149948377483.0933
Estate and Gift Taxes,1765000000.0,Receipt,Real,1.25,69,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.7772998611746911,161908942446.99487,160143942446.99487
Spacer 5,45781583333.0,Receipt,Spacer,1.25,69,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.7772998611746911,172104507410.89642,161908942446.99487
Customs Duties,2947000000.0,Receipt,Real,1.25,69,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.7772998611746911,175051507410.89642,172104507410.89642
Spacer 7,45781583333.0,Receipt,Spacer,1.25,69,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.7772998611746911,185247072374.79794,175051507410.89642
Excise Taxes,7416000000.0,Receipt,Real,1.25,69,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.7772998611746911,192663072374.79794,185247072374.79794
Spacer 9,45781583333.0,Receipt,Spacer,1.25,69,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.7772998611746911,202858637338.6995,192663072374.79794
Miscellaneous Receipts,14067000000.0,Receipt,Real,1.25,69,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.7772998611746911,216925637338.6995,202858637338.6995
Spacer 11,45781583333.0,Receipt,Spacer,1.25,69,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.7772998611746911,227121202302.60104,216925637338.6995
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,1.25,69,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.7772998611746911,316595202302.6011,227121202302.60104
Spacer 13,45781583333.0,Receipt,Spacer,1.25,69,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.7772998611746911,326790767266.5026,316595202302.6011
Individual Income Taxes,109306000000.0,Receipt,Real,1.25,69,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.7772998611746911,436096767266.5026,326790767266.5026
Dummy_Source,83500250000.0,Dummy,Spacer,1.25,30,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Deficit,107689000000.0,Deficit,Real,1.25,30,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,1.25,30,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.7772998611746911,149948377483.0933,148611377483.0933
Spacer 3,45781583333.0,Receipt,Spacer,1.25,30,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.7772998611746911,160143942446.99487,149948377483.0933
Estate and Gift Taxes,1765000000.0,Receipt,Real,1.25,30,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.7772998611746911,161908942446.99487,160143942446.99487
Spacer 5,45781583333.0,Receipt,Spacer,1.25,30,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.7772998611746911,172104507410.89642,161908942446.99487
Customs Duties,2947000000.0,Receipt,Real,1.25,30,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.7772998611746911,175051507410.89642,172104507410.89642
Spacer 7,45781583333.0,Receipt,Spacer,1.25,30,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.7772998611746911,185247072374.79794,175051507410.89642
Excise Taxes,7416000000.0,Receipt,Real,1.25,30,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.7772998611746911,192663072374.79794,185247072374.79794
Spacer 9,45781583333.0,Receipt,Spacer,1.25,30,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.7772998611746911,202858637338.6995,192663072374.79794
Miscellaneous Receipts,14067000000.0,Receipt,Real,1.25,30,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.7772998611746911,216925637338.6995,202858637338.6995
Spacer 11,45781583333.0,Receipt,Spacer,1.25,30,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.7772998611746911,227121202302.60104,216925637338.6995
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,1.25,30,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.7772998611746911,316595202302.6011,227121202302.60104
Spacer 13,45781583333.0,Receipt,Spacer,1.25,30,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.7772998611746911,326790767266.5026,316595202302.6011
Individual Income Taxes,109306000000.0,Receipt,Real,1.25,30,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.7772998611746911,436096767266.5026,326790767266.5026
Dummy_Source,83500250000.0,Dummy,Spacer,1.5,68,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
Deficit,107689000000.0,Deficit,Real,1.5,68,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,1.5,68,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.8175744761936437,157648450922.6056,156311450922.6056
Spacer 3,45781583333.0,Receipt,Spacer,1.5,68,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.8175744761936437,166000180242.81247,157648450922.6056
Estate and Gift Taxes,1765000000.0,Receipt,Real,1.5,68,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.8175744761936437,167765180242.81247,166000180242.81247
Spacer 5,45781583333.0,Receipt,Spacer,1.5,68,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.8175744761936437,176116909563.01935,167765180242.81247
Customs Duties,2947000000.0,Receipt,Real,1.5,68,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.8175744761936437,179063909563.01935,176116909563.01935
Spacer 7,45781583333.0,Receipt,Spacer,1.5,68,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.8175744761936437,187415638883.22623,179063909563.01935
Excise Taxes,7416000000.0,Receipt,Real,1.5,68,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.8175744761936437,194831638883.22623,187415638883.22623
Spacer 9,45781583333.0,Receipt,Spacer,1.5,68,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.8175744761936437,203183368203.4331,194831638883.22623
Miscellaneous Receipts,14067000000.0,Receipt,Real,1.5,68,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.8175744761936437,217250368203.4331,203183368203.4331
Spacer 11,45781583333.0,Receipt,Spacer,1.5,68,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.8175744761936437,225602097523.63998,217250368203.4331
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,1.5,68,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.8175744761936437,315076097523.63995,225602097523.63998
Spacer 13,45781583333.0,Receipt,Spacer,1.5,68,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.8175744761936437,323427826843.84686,315076097523.63995
Individual Income Taxes,109306000000.0,Receipt,Real,1.5,68,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.8175744761936437,432733826843.84686,323427826843.84686
Dummy_Source,83500250000.0,Dummy,Spacer,1.5,31,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
Deficit,107689000000.0,Deficit,Real,1.5,31,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,1.5,31,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.8175744761936437,157648450922.6056,156311450922.6056
Spacer 3,45781583333.0,Receipt,Spacer,1.5,31,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.8175744761936437,166000180242.81247,157648450922.6056
Estate and Gift Taxes,1765000000.0,Receipt,Real,1.5,31,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.8175744761936437,167765180242.81247,166000180242.81247
Spacer 5,45781583333.0,Receipt,Spacer,1.5,31,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.8175744761936437,176116909563.01935,167765180242.81247
Customs Duties,2947000000.0,Receipt,Real,1.5,31,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.8175744761936437,179063909563.01935,176116909563.01935
Spacer 7,45781583333.0,Receipt,Spacer,1.5,31,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.8175744761936437,187415638883.22623,179063909563.01935
Excise Taxes,7416000000.0,Receipt,Real,1.5,31,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.8175744761936437,194831638883.22623,187415638883.22623
Spacer 9,45781583333.0,Receipt,Spacer,1.5,31,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.8175744761936437,203183368203.4331,194831638883.22623
Miscellaneous Receipts,14067000000.0,Receipt,Real,1.5,31,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.8175744761936437,217250368203.4331,203183368203.4331
Spacer 11,45781583333.0,Receipt,Spacer,1.5,31,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.8175744761936437,225602097523.63998,217250368203.4331
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,1.5,31,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.8175744761936437,315076097523.63995,225602097523.63998
Spacer 13,45781583333.0,Receipt,Spacer,1.5,31,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.8175744761936437,323427826843.84686,315076097523.63995
Individual Income Taxes,109306000000.0,Receipt,Real,1.5,31,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.8175744761936437,432733826843.84686,323427826843.84686
Dummy_Source,83500250000.0,Dummy,Spacer,1.75,67,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.8519528019683106,0.0,0.0
Deficit,107689000000.0,Deficit,Real,1.75,67,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.8519528019683106,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,1.75,67,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.8519528019683106,164221217243.71982,162884217243.71982
