Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Deficit,88426000000.0,Deficit,Real,-5.0,5,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.006692850924284857,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,-5.0,5,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.006692850924284857,3276107128.2592983,1261107128.2592986
Spacer 3,40000000000.0,Receipt,Spacer,-5.0,5,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.006692850924284857,43008393091.2879,3276107128.2592983
Customs Duties,2421000000.0,Receipt,Real,-5.0,5,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.006692850924284857,45429393091.2879,43008393091.2879
Spacer 5,40000000000.0,Receipt,Spacer,-5.0,5,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.006692850924284857,85161679054.31651,45429393091.2879
Corporation Income Taxes,5935000000.0,Receipt,Real,-5.0,5,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.006692850924284857,91096679054.31651,85161679054.31651
Spacer 7,40000000000.0,Receipt,Spacer,-5.0,5,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.006692850924284857,130828965017.34512,91096679054.31651
Excise Taxes,8123000000.0,Receipt,Real,-5.0,5,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.006692850924284857,138951965017.34512,130828965017.34512
Spacer 9,40000000000.0,Receipt,Spacer,-5.0,5,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.006692850924284857,178684250980.37372,138951965017.34512
Miscellaneous Receipts,11516000000.0,Receipt,Real,-5.0,5,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.006692850924284857,190200250980.37372,178684250980.37372
Spacer 11,40000000000.0,Receipt,Spacer,-5.0,5,Min,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.006692850924284857,229932536943.4023,190200250980.37372
Individual Income Taxes,103981000000.0,Receipt,Real,-5.0,5,Min,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.006692850924284857,333913536943.40234,229932536943.4023
Spacer 13,40000000000.0,Receipt,Spacer,-5.0,5,Min,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.006692850924284857,373645822906.4309,333913536943.40234
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,-5.0,5,Min,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.006692850924284857,480070822906.4309,373645822906.4309
Dummy_Source,100000000000.0,Dummy,Spacer,-4.75,93,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.008577485413711988,0.0,0.0
Deficit,88426000000.0,Deficit,Real,-4.75,93,Max,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.008577485413711988,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,-4.75,93,Max,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.008577485413711988,3631221266.564095,1616221266.564095
Spacer 3,40000000000.0,Receipt,Spacer,-4.75,93,Max,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.008577485413711988,43288121850.01562,3631221266.564095
Customs Duties,2421000000.0,Receipt,Real,-4.75,93,Max,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.008577485413711988,45709121850.01562,43288121850.01562
Spacer 5,40000000000.0,Receipt,Spacer,-4.75,93,Max,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.008577485413711988,85366022433.46713,45709121850.01562
Corporation Income Taxes,5935000000.0,Receipt,Real,-4.75,93,Max,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.008577485413711988,91301022433.46713,85366022433.46713
Spacer 7,40000000000.0,Receipt,Spacer,-4.75,93,Max,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.008577485413711988,130957923016.91866,91301022433.46713
Excise Taxes,8123000000.0,Receipt,Real,-4.75,93,Max,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.008577485413711988,139080923016.91867,130957923016.91866
Spacer 9,40000000000.0,Receipt,Spacer,-4.75,93,Max,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.008577485413711988,178737823600.37018,139080923016.91867
Miscellaneous Receipts,11516000000.0,Receipt,Real,-4.75,93,Max,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.008577485413711988,190253823600.37018,178737823600.37018
Spacer 11,40000000000.0,Receipt,Spacer,-4.75,93,Max,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.008577485413711988,229910724183.8217,190253823600.37018
Individual Income Taxes,103981000000.0,Receipt,Real,-4.75,93,Max,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.008577485413711988,333891724183.8217,229910724183.8217
Spacer 13,40000000000.0,Receipt,Spacer,-4.75,93,Max,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.008577485413711988,373548624767.2732,333891724183.8217
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,-4.75,93,Max,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.008577485413711988,479973624767.2732,373548624767.2732
Dummy_Source,100000000000.0,Dummy,Spacer,-4.75,6,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.008577485413711988,0.0,0.0
Deficit,88426000000.0,Deficit,Real,-4.75,6,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.008577485413711988,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,-4.75,6,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.008577485413711988,3631221266.564095,1616221266.564095
Spacer 3,40000000000.0,Receipt,Spacer,-4.75,6,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.008577485413711988,43288121850.01562,3631221266.564095
Customs Duties,2421000000.0,Receipt,Real,-4.75,6,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.008577485413711988,45709121850.01562,43288121850.01562
Spacer 5,40000000000.0,Receipt,Spacer,-4.75,6,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.008577485413711988,85366022433.46713,45709121850.01562
Corporation Income Taxes,5935000000.0,Receipt,Real,-4.75,6,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.008577485413711988,91301022433.46713,85366022433.46713
Spacer 7,40000000000.0,Receipt,Spacer,-4.75,6,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.008577485413711988,130957923016.91866,91301022433.46713
Excise Taxes,8123000000.0,Receipt,Real,-4.75,6,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.008577485413711988,139080923016.91867,130957923016.91866
Spacer 9,40000000000.0,Receipt,Spacer,-4.75,6,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.008577485413711988,178737823600.37018,139080923016.91867
Miscellaneous Receipts,11516000000.0,Receipt,Real,-4.75,6,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.008577485413711988,190253823600.37018,178737823600.37018
Spacer 11,40000000000.0,Receipt,Spacer,-4.75,6,Min,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.008577485413711988,229910724183.8217,190253823600.37018
Individual Income Taxes,103981000000.0,Receipt,Real,-4.75,6,Min,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.008577485413711988,333891724183.8217,229910724183.8217
Spacer 13,40000000000.0,Receipt,Spacer,-4.75,6,Min,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.008577485413711988,373548624767.2732,333891724183.8217
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,-4.75,6,Min,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.008577485413711988,479973624767.2732,373548624767.2732
Dummy_Source,100000000000.0,Dummy,Spacer,-4.5,92,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.010986942630593181,0.0,0.0
Deficit,88426000000.0,Deficit,Real,-4.5,92,Max,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.010986942630593181,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,-4.5,92,Max,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.010986942630593181,4085225652.112151,2070225652.112151
Spacer 3,40000000000.0,Receipt,Spacer,-4.5,92,Max,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.010986942630593181,43645747946.88842,4085225652.112151
Customs Duties,2421000000.0,Receipt,Real,-4.5,92,Max,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.010986942630593181,46066747946.88842,43645747946.88842
Spacer 5,40000000000.0,Receipt,Spacer,-4.5,92,Max,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.010986942630593181,85627270241.6647,46066747946.88842
Corporation Income Taxes,5935000000.0,Receipt,Real,-4.5,92,Max,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.010986942630593181,91562270241.6647,85627270241.6647
Spacer 7,40000000000.0,Receipt,Spacer,-4.5,92,Max,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.010986942630593181,131122792536.44096,91562270241.6647
Excise Taxes,8123000000.0,Receipt,Real,-4.5,92,Max,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.010986942630593181,139245792536.44098,131122792536.44096
Spacer 9,40000000000.0,Receipt,Spacer,-4.5,92,Max,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.010986942630593181,178806314831.21725,139245792536.44098
Miscellaneous Receipts,11516000000.0,Receipt,Real,-4.5,92,Max,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.010986942630593181,190322314831.21725,178806314831.21725
Spacer 11,40000000000.0,Receipt,Spacer,-4.5,92,Max,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.010986942630593181,229882837125.9935,190322314831.21725
Individual Income Taxes,103981000000.0,Receipt,Real,-4.5,92,Max,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.010986942630593181,333863837125.9935,229882837125.9935
Spacer 13,40000000000.0,Receipt,Spacer,-4.5,92,Max,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.010986942630593181,373424359420.7698,333863837125.9935
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,-4.5,92,Max,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.010986942630593181,479849359420.7698,373424359420.7698
Dummy_Source,100000000000.0,Dummy,Spacer,-4.5,7,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.010986942630593181,0.0,0.0
Deficit,88426000000.0,Deficit,Real,-4.5,7,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.010986942630593181,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,-4.5,7,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.010986942630593181,4085225652.112151,2070225652.112151
Spacer 3,40000000000.0,Receipt,Spacer,-4.5,7,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.010986942630593181,43645747946.88842,4085225652.112151
Customs Duties,2421000000.0,Receipt,Real,-4.5,7,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.010986942630593181,46066747946.88842,43645747946.88842
Spacer 5,40000000000.0,Receipt,Spacer,-4.5,7,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.010986942630593181,85627270241.6647,46066747946.88842
Corporation Income Taxes,5935000000.0,Receipt,Real,-4.5,7,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.010986942630593181,91562270241.6647,85627270241.6647
Spacer 7,40000000000.0,Receipt,Spacer,-4.5,7,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.010986942630593181,131122792536.44096,91562270241.6647
Excise Taxes,8123000000.0,Receipt,Real,-4.5,7,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.010986942630593181,139245792536.44098,131122792536.44096
Spacer 9,40000000000.0,Receipt,Spacer,-4.5,7,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.010986942630593181,178806314831.21725,139245792536.44098
Miscellaneous Receipts,11516000000.0,Receipt,Real,-4.5,7,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.010986942630593181,190322314831.21725,178806314831.21725
Spacer 11,40000000000.0,Receipt,Spacer,-4.5,7,Min,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.010986942630593181,229882837125.9935,190322314831.21725
Individual Income Taxes,103981000000.0,Receipt,Real,-4.5,7,Min,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.010986942630593181,333863837125.9935,229882837125.9935
Spacer 13,40000000000.0,Receipt,Spacer,-4.5,7,Min,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.010986942630593181,373424359420.7698,333863837125.9935
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,-4.5,7,Min,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.010986942630593181,479849359420.7698,373424359420.7698
Dummy_Source,100000000000.0,Dummy,Spacer,-4.25,91,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.014063627043245477,0.0,0.0
Deficit,88426000000.0,Deficit,Real,-4.25,91,Max,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.014063627043245477,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,-4.25,91,Max,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.014063627043245477,4664952989.250572,2649952989.250572
Spacer 3,40000000000.0,Receipt,Spacer,-4.25,91,Max,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.014063627043245477,44102407907.52075,4664952989.250572
Customs Duties,2421000000.0,Receipt,Real,-4.25,91,Max,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.014063627043245477,46523407907.52075,44102407907.52075
Spacer 5,40000000000.0,Receipt,Spacer,-4.25,91,Max,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.014063627043245477,85960862825.79094,46523407907.52075
Corporation Income Taxes,5935000000.0,Receipt,Real,-4.25,91,Max,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.014063627043245477,91895862825.79094,85960862825.79094
Spacer 7,40000000000.0,Receipt,Spacer,-4.25,91,Max,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.014063627043245477,131333317744.06111,91895862825.79094
Excise Taxes,8123000000.0,Receipt,Real,-4.25,91,Max,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.014063627043245477,139456317744.06113,131333317744.06111
Spacer 9,40000000000.0,Receipt,Spacer,-4.25,91,Max,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.014063627043245477,178893772662.3313,139456317744.06113
Miscellaneous Receipts,11516000000.0,Receipt,Real,-4.25,91,Max,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.014063627043245477,190409772662.3313,178893772662.3313
Spacer 11,40000000000.0,Receipt,Spacer,-4.25,91,Max,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.014063627043245477,229847227580.60147,190409772662.3313
Individual Income Taxes,103981000000.0,Receipt,Real,-4.25,91,Max,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.014063627043245477,333828227580.6015,229847227580.60147
Spacer 13,40000000000.0,Receipt,Spacer,-4.25,91,Max,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.014063627043245477,373265682498.87164,333828227580.6015
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,-4.25,91,Max,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.014063627043245477,479690682498.87164,373265682498.87164
Dummy_Source,100000000000.0,Dummy,Spacer,-4.25,8,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.014063627043245477,0.0,0.0
Deficit,88426000000.0,Deficit,Real,-4.25,8,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.014063627043245477,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,-4.25,8,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.014063627043245477,4664952989.250572,2649952989.250572
Spacer 3,40000000000.0,Receipt,Spacer,-4.25,8,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.014063627043245477,44102407907.52075,4664952989.250572
Customs Duties,2421000000.0,Receipt,Real,-4.25,8,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.014063627043245477,46523407907.52075,44102407907.52075
Spacer 5,40000000000.0,Receipt,Spacer,-4.25,8,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.014063627043245477,85960862825.79094,46523407907.52075
Corporation Income Taxes,5935000000.0,Receipt,Real,-4.25,8,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.014063627043245477,91895862825.79094,85960862825.79094
Spacer 7,40000000000.0,Receipt,Spacer,-4.25,8,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.014063627043245477,131333317744.06111,91895862825.79094
Excise Taxes,8123000000.0,Receipt,Real,-4.25,8,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.014063627043245477,139456317744.06113,131333317744.06111
Spacer 9,40000000000.0,Receipt,Spacer,-4.25,8,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.014063627043245477,178893772662.3313,139456317744.06113
Miscellaneous Receipts,11516000000.0,Receipt,Real,-4.25,8,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.014063627043245477,190409772662.3313,178893772662.3313
